model:	dcm
data:	rdata
seed:	1

Quantile:	0.25
C-Index (0.25):	0.6737204218667908
Brier Score (0.25):	0.09676506315937307
ROC AUC (0.25):	0.6795622130568957

Quantile:	0.5
C-Index (0.5):	0.7036622052909188
Brier Score (0.5):	0.16065909237517462
ROC AUC (0.5):	0.7346054649134797

Quantile:	0.75
C-Index (0.75):	0.6855634993896923
Brier Score (0.75):	0.19773152601154478
ROC AUC (0.75):	0.7399024186184163

