model:	dcph
data:	colon
seed:	2

Quantile:	0.25
C-Index (0.25):	0.7087999680965543
Brier Score (0.25):	0.12894253668453298
ROC AUC (0.25):	0.7281966956968164

Quantile:	0.5
C-Index (0.5):	0.6360165037039711
Brier Score (0.5):	0.2062945777727622
ROC AUC (0.5):	0.639050567062064

Quantile:	0.75
C-Index (0.75):	0.6433714122312415
Brier Score (0.75):	0.22337722613636915
ROC AUC (0.75):	0.6696510232169381

