model:	dsm
data:	colon
seed:	6

Quantile:	0.25
C-Index (0.25):	0.716591060045796
Brier Score (0.25):	0.10607360308547661
ROC AUC (0.25):	0.732136636915129

Quantile:	0.5
C-Index (0.5):	0.6973589913345234
Brier Score (0.5):	0.1811506326992998
ROC AUC (0.5):	0.7154519720140641

Quantile:	0.75
C-Index (0.75):	0.6703449697602105
Brier Score (0.75):	0.2102678541226811
ROC AUC (0.75):	0.6895427554025101

