model:	rsf
data:	colon
seed:	9

Quantile:	0.25
C-Index (0.25):	0.6901231465192259
Brier Score (0.25):	0.10375319258742532
ROC AUC (0.25):	0.6988927896300297

Quantile:	0.5
C-Index (0.5):	0.6310660302307081
Brier Score (0.5):	0.186749767157728
ROC AUC (0.5):	0.6417922037583477

Quantile:	0.75
C-Index (0.75):	0.6328478151682572
Brier Score (0.75):	0.22401173455438453
ROC AUC (0.75):	0.653954802259887

