model:	dcm
data:	rdata
seed:	3

Quantile:	0.25
C-Index (0.25):	0.645788042569516
Brier Score (0.25):	0.11125667378611913
ROC AUC (0.25):	0.6619086961429202

Quantile:	0.5
C-Index (0.5):	0.6867439691310991
Brier Score (0.5):	0.18832891776550983
ROC AUC (0.5):	0.7233008103129565

Quantile:	0.75
C-Index (0.75):	0.7001891122102264
Brier Score (0.75):	0.19940250003937562
ROC AUC (0.75):	0.7827065558073385

