model:	rsf
data:	rdata
seed:	0

Quantile:	0.25
C-Index (0.25):	0.6515153039659612
Brier Score (0.25):	0.12533830115269204
ROC AUC (0.25):	0.6516591925250005

Quantile:	0.5
C-Index (0.5):	0.6600514819444676
Brier Score (0.5):	0.19717269913481833
ROC AUC (0.5):	0.6753577489312255

Quantile:	0.75
C-Index (0.75):	0.6891344306538074
Brier Score (0.75):	0.19996211194637123
ROC AUC (0.75):	0.7614645956781381

