model:	dcm
data:	FRTCS
seed:	0

Quantile:	0.25
C-Index (0.25):	0.5362837293009642
Brier Score (0.25):	0.028060420670502132
ROC AUC (0.25):	0.5368636065826493

Quantile:	0.5
C-Index (0.5):	0.5237536404759345
Brier Score (0.5):	0.0691080112176743
ROC AUC (0.5):	0.4697070117130414

Quantile:	0.75
C-Index (0.75):	0.5727226955894499
Brier Score (0.75):	0.08949662540767311
ROC AUC (0.75):	0.5569506270364438

