model:	dsm
data:	colon
seed:	0

Quantile:	0.25
C-Index (0.25):	0.6644507755618867
Brier Score (0.25):	0.08514389260373798
ROC AUC (0.25):	0.6706827309236948

Quantile:	0.5
C-Index (0.5):	0.6202025151069737
Brier Score (0.5):	0.1558512811227618
ROC AUC (0.5):	0.6195072623644052

Quantile:	0.75
C-Index (0.75):	0.6131964495775852
Brier Score (0.75):	0.21358188383756813
ROC AUC (0.75):	0.6214180994268959

