model:	rsf
data:	colon
seed:	1

Quantile:	0.25
C-Index (0.25):	0.69614883826234
Brier Score (0.25):	0.11189915598135929
ROC AUC (0.25):	0.7022399394461933

Quantile:	0.5
C-Index (0.5):	0.6837892857712174
Brier Score (0.5):	0.16428834479151802
ROC AUC (0.5):	0.6989237082384777

Quantile:	0.75
C-Index (0.75):	0.6843467894588855
Brier Score (0.75):	0.19802118711037345
ROC AUC (0.75):	0.707237598404497

