model:	coxkan
data:	rdata
seed:	1
seed:	0.01
seed:	3

Quantile:	0.25
C-Index (0.25):	0.667918696836435
Brier Score (0.25):	0.09560344204628891
ROC AUC (0.25):	0.6733836389198397

Quantile:	0.5
C-Index (0.5):	0.7029617166960563
Brier Score (0.5):	0.15856277147474393
ROC AUC (0.5):	0.7341315467220622

Quantile:	0.75
C-Index (0.75):	0.6882327839269589
Brier Score (0.75):	0.19600900610037492
ROC AUC (0.75):	0.7419607960373964

