model:	coxkan
data:	colon
seed:	0
seed:	1.0
seed:	3

Quantile:	0.25
C-Index (0.25):	0.6451408673630896
Brier Score (0.25):	0.08961701333486395
ROC AUC (0.25):	0.6529451137884873

Quantile:	0.5
C-Index (0.5):	0.6058304752572269
Brier Score (0.5):	0.16197898587517756
ROC AUC (0.5):	0.6060856775142489

Quantile:	0.75
C-Index (0.75):	0.6238904929954016
Brier Score (0.75):	0.2130102558270272
ROC AUC (0.75):	0.6448753831800613

