model:	coxkan
data:	FRTCS
seed:	3
seed:	1.0
seed:	3

Quantile:	0.25
C-Index (0.25):	0.7028576443010169
Brier Score (0.25):	0.027581225297505216
ROC AUC (0.25):	0.7016341002813427

Quantile:	0.5
C-Index (0.5):	0.627763672630317
Brier Score (0.5):	0.05992557426968953
ROC AUC (0.5):	0.6305378312573535

Quantile:	0.75
C-Index (0.75):	0.6540072656798007
Brier Score (0.75):	0.08105032105867734
ROC AUC (0.75):	0.6736106268235391

