model:	coxkan
data:	TRACE
seed:	0
seed:	0.01
seed:	3

Quantile:	0.25
C-Index (0.25):	0.7495232683214428
Brier Score (0.25):	0.09100480716796765
ROC AUC (0.25):	0.7630026023514354

Quantile:	0.5
C-Index (0.5):	0.7300548672299163
Brier Score (0.5):	0.16522207972394454
ROC AUC (0.5):	0.7545754775497404

Quantile:	0.75
C-Index (0.75):	0.7286058356020586
Brier Score (0.75):	0.18818873664449123
ROC AUC (0.75):	0.7738657260977411

