model:	coxkan
data:	colon
seed:	2
seed:	0.01
seed:	3

Quantile:	0.25
C-Index (0.25):	0.7300344084760655
Brier Score (0.25):	0.1280955068747532
ROC AUC (0.25):	0.7516348525489116

Quantile:	0.5
C-Index (0.5):	0.6447763844933487
Brier Score (0.5):	0.20428732354449494
ROC AUC (0.5):	0.6491436879469278

Quantile:	0.75
C-Index (0.75):	0.6502412947831743
Brier Score (0.75):	0.2208571240260107
ROC AUC (0.75):	0.6773978930257016

